subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,1,1,2,1,1,1,go,gw,1,1,0.561,1,0.6764,0.674493,0.003075,0.003323,0.67295
0ubclurpshlgyru3cwo3stun,1,1,6,2,1,1,go,gw,1,1,0.455,1,0.821,0.822423,0.002557,-0.064725,0.821137
0ubclurpshlgyru3cwo3stun,1,1,12,3,1,1,go,gw,1,1,0.633,1,0.8962,0.902018,0.001496,0.003134,0.901264
0ubclurpshlgyru3cwo3stun,1,1,14,4,1,1,go,gw,1,1,0.625,0,0.9436,0.943664,0.00074,0.031821,0.943291
0ubclurpshlgyru3cwo3stun,1,1,18,5,1,1,go,gw,1,1,0.592,1,0.854,0.857595,0.001503,-0.062105,0.856838
0ubclurpshlgyru3cwo3stun,1,1,22,6,1,1,go,gw,1,1,0.446,1,0.9194,0.921871,0.000833,-0.002519,0.921451
0ubclurpshlgyru3cwo3stun,1,1,26,7,1,1,go,gw,1,1,0.729,1,0.953,0.954733,0.000426,-0.001436,0.954518
0ubclurpshlgyru3cwo3stun,1,1,29,8,1,1,go,gw,1,1,0.507,1,0.9688,0.97229,0.000211,0.02879,0.972184
0ubclurpshlgyru3cwo3stun,1,1,33,9,1,1,go,gw,1,1,0.426,1,0.9822,0.982145,0.000107,0.049139,0.982091
0ubclurpshlgyru3cwo3stun,1,1,38,10,1,1,go,gw,1,1,0.31,0,0.9902,0.98794,5.6e-05,0.028106,0.987912
0ubclurpshlgyru3cwo3stun,1,1,42,11,1,1,go,gw,1,1,0.374,1,0.9602,0.960425,0.000341,0.115539,0.960253
0ubclurpshlgyru3cwo3stun,1,1,45,12,1,1,go,gw,1,1,0.4,1,0.9738,0.976125,0.000142,0.029894,0.976054
0ubclurpshlgyru3cwo3stun,1,1,50,13,1,1,go,gw,1,1,0.47,1,0.9844,0.984615,7.2e-05,0.008003,0.984579
0ubclurpshlgyru3cwo3stun,1,1,53,14,1,1,go,gw,1,1,0.396,1,0.99,0.98953,4e-05,0.017486,0.98951
0ubclurpshlgyru3cwo3stun,1,1,60,15,1,1,go,gw,1,1,0.341,0,0.9938,0.992534,2.3e-05,0.025605,0.992522
0ubclurpshlgyru3cwo3stun,1,1,62,16,1,1,go,gw,1,1,0.389,1,0.9684,0.972413,0.000319,0.173587,0.972251
0ubclurpshlgyru3cwo3stun,1,1,67,17,1,1,go,gw,1,1,0.371,0,0.983,0.983057,0.000109,0.049429,0.983002
0ubclurpshlgyru3cwo3stun,1,1,70,18,1,1,go,gw,1,1,0.366,1,0.9398,0.942645,0.001615,0.110144,0.941813
0ubclurpshlgyru3cwo3stun,1,1,75,19,1,1,go,gw,1,1,0.471,1,0.9694,0.968362,0.000367,0.021395,0.968177
0ubclurpshlgyru3cwo3stun,1,1,80,20,1,1,go,gw,1,1,0.49,1,0.9798,0.980858,0.000132,0.052113,0.980792
0ubclurpshlgyru3cwo3stun,1,1,83,21,1,1,go,gw,1,1,0.399,1,0.984,0.987536,6.1e-05,0.075405,0.987505
0ubclurpshlgyru3cwo3stun,1,1,88,22,1,1,go,gw,1,1,0.327,1,0.991,0.99139,3.3e-05,0.077467,0.991374
0ubclurpshlgyru3cwo3stun,1,1,91,23,1,1,go,gw,1,1,0.484,1,0.9926,0.993754,2e-05,0.067734,0.993745
0ubclurpshlgyru3cwo3stun,1,1,94,24,1,1,go,gw,1,1,0.455,0,0.9958,0.995276,1.3e-05,0.077882,0.99527
0ubclurpshlgyru3cwo3stun,1,1,97,25,1,1,go,gw,1,1,1.113,1,0.9794,0.980619,0.000252,0.157939,0.980491
0ubclurpshlgyru3cwo3stun,1,1,103,26,1,1,go,gw,1,1,0.56,0,0.9876,0.987777,8.7e-05,0.127891,0.987734
0ubclurpshlgyru3cwo3stun,1,1,108,27,1,1,go,gw,1,1,0.337,1,0.9606,0.955262,0.001499,0.11611,0.95449
0ubclurpshlgyru3cwo3stun,1,1,109,28,1,1,go,gw,1,1,0.425,1,0.9768,0.975157,0.00034,0.036922,0.974985
0ubclurpshlgyru3cwo3stun,1,1,114,29,1,1,go,gw,1,1,0.392,1,0.9838,0.984759,0.000119,0.062264,0.9847
0ubclurpshlgyru3cwo3stun,1,1,118,30,1,1,go,gw,1,1,0.374,1,0.9876,0.989903,5.4e-05,0.080187,0.989876
0ubclurpshlgyru3cwo3stun,1,1,1,1,2,1,no-go,ngw,1,0,0.396,0,0.6782,0.674493,0.003075,0.003323,0.67295
0ubclurpshlgyru3cwo3stun,1,1,5,2,2,1,no-go,ngw,1,0,0.614,0,0.4754,0.476942,0.004131,-0.025509,0.474873
0ubclurpshlgyru3cwo3stun,1,1,10,3,2,1,no-go,ngw,1,0,0.76,0,0.3018,0.309687,0.004617,-0.129963,0.307382
0ubclurpshlgyru3cwo3stun,1,1,15,4,2,1,no-go,ngw,1,0,0.965,0,0.1992,0.195491,0.003443,-0.189073,0.19378
0ubclurpshlgyru3cwo3stun,1,1,20,5,2,1,no-go,ngw,0,1,,0,0.1306,0.875604,0.002064,-0.014728,0.874563
0ubclurpshlgyru3cwo3stun,1,1,23,6,2,1,no-go,ngw,0,1,,1,0.242,0.761697,0.002954,-0.068,0.760214
0ubclurpshlgyru3cwo3stun,1,1,28,7,2,1,no-go,ngw,0,1,,1,0.1154,0.885075,0.002115,-0.000919,0.884008
0ubclurpshlgyru3cwo3stun,1,1,30,8,2,1,no-go,ngw,0,1,,1,0.0568,0.941728,0.001025,0.032652,0.94121
0ubclurpshlgyru3cwo3stun,1,1,36,9,2,1,no-go,ngw,0,1,,0,0.028,0.968552,0.000439,0.132101,0.968331
0ubclurpshlgyru3cwo3stun,1,1,39,10,2,1,no-go,ngw,0,1,,1,0.0642,0.925586,0.001066,0.037638,0.925048
0ubclurpshlgyru3cwo3stun,1,1,41,11,2,1,no-go,ngw,0,1,,1,0.0406,0.96131,0.000495,0.111838,0.96106
0ubclurpshlgyru3cwo3stun,1,1,46,12,2,1,no-go,ngw,0,1,,0,0.0234,0.97845,0.000215,0.111715,0.978342
0ubclurpshlgyru3cwo3stun,1,1,52,13,2,1,no-go,ngw,0,1,,1,0.054,0.945936,0.000591,0.033032,0.945638
0ubclurpshlgyru3cwo3stun,1,1,56,14,2,1,no-go,ngw,0,1,,1,0.0296,0.971367,0.000271,0.052006,0.971231
0ubclurpshlgyru3cwo3stun,1,1,58,15,2,1,no-go,ngw,0,1,,1,0.0172,0.983687,0.000121,0.086498,0.983627
0ubclurpshlgyru3cwo3stun,1,1,61,16,2,1,no-go,ngw,0,1,,1,0.0112,0.990117,5.5e-05,0.092365,0.99009
0ubclurpshlgyru3cwo3stun,1,1,68,17,2,1,no-go,ngw,1,0,0.409,0,0.0042,0.006314,2.6e-05,-0.309141,0.006301
0ubclurpshlgyru3cwo3stun,1,1,69,18,2,1,no-go,ngw,0,1,,0,0.004,0.995999,1.2e-05,0.116427,0.995993
0ubclurpshlgyru3cwo3stun,1,1,73,19,2,1,no-go,ngw,0,1,,1,0.0124,0.988281,5.2e-05,0.072843,0.988254
0ubclurpshlgyru3cwo3stun,1,1,78,20,2,1,no-go,ngw,0,1,,1,0.006,0.993158,2.3e-05,0.138067,0.993146
0ubclurpshlgyru3cwo3stun,1,1,84,21,2,1,no-go,ngw,0,1,,1,0.0048,0.99572,1.1e-05,0.146597,0.995714
