subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,1,1,2,1,1,1,go,gw,1,1,0.561,1,0.5038,0.5,0.0,inf,0.5
0ubclurpshlgyru3cwo3stun,1,1,6,2,1,1,go,gw,1,1,0.455,1,0.678,0.667725,0.001037,-0.054426,0.667209
0ubclurpshlgyru3cwo3stun,1,1,12,3,1,1,go,gw,1,1,0.633,1,0.785,0.78879,0.001732,-0.042896,0.787926
0ubclurpshlgyru3cwo3stun,1,1,14,4,1,1,go,gw,1,1,0.625,0,0.8648,0.866564,0.001446,-0.024614,0.865839
0ubclurpshlgyru3cwo3stun,1,1,18,5,1,1,go,gw,1,1,0.592,1,0.7282,0.736737,0.000706,-0.096156,0.736384
0ubclurpshlgyru3cwo3stun,1,1,22,6,1,1,go,gw,1,1,0.446,1,0.837,0.835351,0.001021,-0.060674,0.834839
0ubclurpshlgyru3cwo3stun,1,1,26,7,1,1,go,gw,1,1,0.729,1,0.8982,0.896141,0.000846,-0.036674,0.895716
0ubclurpshlgyru3cwo3stun,1,1,29,8,1,1,go,gw,1,1,0.507,1,0.9302,0.932992,0.000557,-0.022503,0.932712
0ubclurpshlgyru3cwo3stun,1,1,33,9,1,1,go,gw,1,1,0.426,1,0.9576,0.955547,0.000335,-0.014599,0.955378
0ubclurpshlgyru3cwo3stun,1,1,38,10,1,1,go,gw,1,1,0.31,0,0.975,0.969632,0.000196,-0.018241,0.969534
0ubclurpshlgyru3cwo3stun,1,1,42,11,1,1,go,gw,1,1,0.374,1,0.9256,0.924024,0.000542,0.052585,0.923751
0ubclurpshlgyru3cwo3stun,1,1,45,12,1,1,go,gw,1,1,0.4,1,0.9494,0.95076,0.000304,-0.06348,0.950607
0ubclurpshlgyru3cwo3stun,1,1,50,13,1,1,go,gw,1,1,0.47,1,0.9682,0.966937,0.000181,0.0388,0.966846
0ubclurpshlgyru3cwo3stun,1,1,53,14,1,1,go,gw,1,1,0.396,1,0.9766,0.977037,0.000111,0.044209,0.976981
0ubclurpshlgyru3cwo3stun,1,1,60,15,1,1,go,gw,1,1,0.341,0,0.9844,0.983539,6.9e-05,0.02935,0.983505
0ubclurpshlgyru3cwo3stun,1,1,62,16,1,1,go,gw,1,1,0.389,1,0.9534,0.954123,0.00051,0.099142,0.953865
0ubclurpshlgyru3cwo3stun,1,1,67,17,1,1,go,gw,1,1,0.371,0,0.9714,0.969518,0.000228,-0.047053,0.969403
0ubclurpshlgyru3cwo3stun,1,1,70,18,1,1,go,gw,1,1,0.366,1,0.917,0.919398,0.0021,0.033453,0.918317
0ubclurpshlgyru3cwo3stun,1,1,75,19,1,1,go,gw,1,1,0.471,1,0.9528,0.949429,0.0007,-0.073177,0.949075
0ubclurpshlgyru3cwo3stun,1,1,80,20,1,1,go,gw,1,1,0.49,1,0.9666,0.966842,0.000295,-0.100272,0.966694
0ubclurpshlgyru3cwo3stun,1,1,83,21,1,1,go,gw,1,1,0.399,1,0.9714,0.977319,0.000149,-0.077711,0.977245
0ubclurpshlgyru3cwo3stun,1,1,88,22,1,1,go,gw,1,1,0.327,1,0.984,0.983885,8.4e-05,-0.050543,0.983842
0ubclurpshlgyru3cwo3stun,1,1,91,23,1,1,go,gw,1,1,0.484,1,0.9878,0.988155,5.2e-05,-0.044526,0.988129
0ubclurpshlgyru3cwo3stun,1,1,94,24,1,1,go,gw,1,1,0.455,0,0.9904,0.991025,3.4e-05,-0.03054,0.991008
0ubclurpshlgyru3cwo3stun,1,1,97,25,1,1,go,gw,1,1,1.113,1,0.9722,0.971936,0.000435,0.042416,0.971715
0ubclurpshlgyru3cwo3stun,1,1,103,26,1,1,go,gw,1,1,0.56,0,0.98,0.980818,0.000188,-0.086946,0.980723
0ubclurpshlgyru3cwo3stun,1,1,108,27,1,1,go,gw,1,1,0.337,1,0.9518,0.944396,0.00208,0.037221,0.943322
0ubclurpshlgyru3cwo3stun,1,1,109,28,1,1,go,gw,1,1,0.425,1,0.9622,0.964766,0.000689,-0.063252,0.964416
0ubclurpshlgyru3cwo3stun,1,1,114,29,1,1,go,gw,1,1,0.392,1,0.975,0.976517,0.000281,-0.10533,0.976376
0ubclurpshlgyru3cwo3stun,1,1,118,30,1,1,go,gw,1,1,0.374,1,0.9836,0.98361,0.000136,-0.089533,0.983542
0ubclurpshlgyru3cwo3stun,1,1,1,1,2,1,no-go,ngw,1,0,0.396,0,0.495,0.5,0.0,inf,0.5
0ubclurpshlgyru3cwo3stun,1,1,5,2,2,1,no-go,ngw,1,0,0.614,0,0.3304,0.332275,0.001037,-0.054407,0.331754
0ubclurpshlgyru3cwo3stun,1,1,10,3,2,1,no-go,ngw,1,0,0.76,0,0.2084,0.21121,0.001732,-0.136627,0.210343
0ubclurpshlgyru3cwo3stun,1,1,15,4,2,1,no-go,ngw,1,0,0.965,0,0.1366,0.133436,0.001446,-0.1825,0.132715
0ubclurpshlgyru3cwo3stun,1,1,20,5,2,1,no-go,ngw,0,1,,0,0.0874,0.914517,0.000938,-0.01562,0.914045
0ubclurpshlgyru3cwo3stun,1,1,23,6,2,1,no-go,ngw,0,1,,1,0.1632,0.846938,0.001144,-0.049778,0.846364
0ubclurpshlgyru3cwo3stun,1,1,28,7,2,1,no-go,ngw,0,1,,1,0.0822,0.918753,0.000971,-0.008415,0.918265
0ubclurpshlgyru3cwo3stun,1,1,30,8,2,1,no-go,ngw,0,1,,1,0.0468,0.954993,0.000548,0.029105,0.954717
0ubclurpshlgyru3cwo3stun,1,1,36,9,2,1,no-go,ngw,0,1,,0,0.0222,0.973927,0.000273,0.053936,0.97379
0ubclurpshlgyru3cwo3stun,1,1,39,10,2,1,no-go,ngw,0,1,,1,0.0482,0.947539,0.000539,0.002543,0.947268
0ubclurpshlgyru3cwo3stun,1,1,41,11,2,1,no-go,ngw,0,1,,1,0.0322,0.970192,0.000286,0.03122,0.970048
0ubclurpshlgyru3cwo3stun,1,1,46,12,2,1,no-go,ngw,0,1,,0,0.0192,0.982264,0.000142,0.057718,0.982192
0ubclurpshlgyru3cwo3stun,1,1,52,13,2,1,no-go,ngw,0,1,,1,0.0366,0.962949,0.000303,0.005788,0.962797
0ubclurpshlgyru3cwo3stun,1,1,56,14,2,1,no-go,ngw,0,1,,1,0.0222,0.97853,0.000159,0.031256,0.978451
0ubclurpshlgyru3cwo3stun,1,1,58,15,2,1,no-go,ngw,0,1,,1,0.014,0.98696,8e-05,0.053353,0.98692
0ubclurpshlgyru3cwo3stun,1,1,61,16,2,1,no-go,ngw,0,1,,1,0.0092,0.991748,4e-05,0.070012,0.991728
0ubclurpshlgyru3cwo3stun,1,1,68,17,2,1,no-go,ngw,1,0,0.409,0,0.0056,0.005417,2e-05,-0.48382,0.005407
0ubclurpshlgyru3cwo3stun,1,1,69,18,2,1,no-go,ngw,0,1,,0,0.0032,0.996484,1e-05,0.106976,0.996479
0ubclurpshlgyru3cwo3stun,1,1,73,19,2,1,no-go,ngw,0,1,,1,0.0084,0.991942,2.9e-05,0.040816,0.991928
0ubclurpshlgyru3cwo3stun,1,1,78,20,2,1,no-go,ngw,0,1,,1,0.005,0.994937,1.5e-05,0.058263,0.99493
0ubclurpshlgyru3cwo3stun,1,1,84,21,2,1,no-go,ngw,0,1,,1,0.0034,0.996683,8e-06,0.07155,0.996679
0ubclurpshlgyru3cwo3stun,1,1,87,22,2,1,no-go,ngw,0,1,,1,0.0024,0.997746,4e-06,0.088716,0.997744
0ubclurpshlgyru3cwo3stun,1,1,89,23,2,1,no-go,ngw,0,1,,1,0.0026,0.998419,2e-06,0.116095,0.998418
0ubclurpshlgyru3cwo3stun,1,1,95,24,2,1,no-go,ngw,0,1,,1,0.0006,0.998858,1e-06,0.113324,0.998858
0ubclurpshlgyru3cwo3stun,1,1,98,25,2,1,no-go,ngw,0,1,,0,0.0008,0.999153,1e-06,0.138332,0.999153
0ubclurpshlgyru3cwo3stun,1,1,104,26,2,1,no-go,ngw,1,0,0.36,0,0.0028,0.002235,3e-06,-0.550915,0.002233
0ubclurpshlgyru3cwo3stun,1,1,107,27,2,1,no-go,ngw,1,0,0.701,0,0.0028,0.00151,2e-06,-0.570357,0.001509
0ubclurpshlgyru3cwo3stun,1,1,110,28,2,1,no-go,ngw,0,1,,1,0.0006,0.998941,1e-06,0.157739,0.998941
0ubclurpshlgyru3cwo3stun,1,1,115,29,2,1,no-go,ngw,0,1,,0,0.0006,0.999267,1e-06,0.188149,0.999267
0ubclurpshlgyru3cwo3stun,1,1,120,30,2,1,no-go,ngw,0,1,,1,0.0024,0.998072,3e-06,0.063093,0.99807
0ubclurpshlgyru3cwo3stun,1,1,3,1,3,0,go,gal,1,1,0.577,1,0.4986,0.5,0.0,inf,0.5
0ubclurpshlgyru3cwo3stun,1,1,7,2,3,0,go,gal,0,0,,0,0.664,0.332275,0.001037,-0.054407,0.331754
0ubclurpshlgyru3cwo3stun,1,1,9,3,3,0,go,gal,1,1,0.958,0,0.797,0.798614,0.002019,-0.033529,0.797607
0ubclurpshlgyru3cwo3stun,1,1,16,4,3,0,go,gal,0,0,,0,0.6606,0.346748,0.000648,-0.078722,0.346423
0ubclurpshlgyru3cwo3stun,1,1,17,5,3,0,go,gal,1,1,0.528,1,0.7834,0.778423,0.001444,-0.045676,0.777701
0ubclurpshlgyru3cwo3stun,1,1,24,6,3,0,go,gal,1,1,1.059,1,0.8672,0.873042,0.001557,-0.02109,0.872261
0ubclurpshlgyru3cwo3stun,1,1,27,7,3,0,go,gal,1,1,1.241,1,0.9252,0.925733,0.001006,-0.002329,0.925227
0ubclurpshlgyru3cwo3stun,1,1,31,8,3,0,go,gal,1,1,0.918,0,0.957,0.955157,0.000549,0.030763,0.954881
0ubclurpshlgyru3cwo3stun,1,1,34,9,3,0,go,gal,1,1,0.532,1,0.8988,0.906847,0.00089,-0.029404,0.906399
0ubclurpshlgyru3cwo3stun,1,1,40,10,3,0,go,gal,1,1,0.481,1,0.9414,0.945097,0.000562,-0.001701,0.944814
0ubclurpshlgyru3cwo3stun,1,1,44,11,3,0,go,gal,1,1,0.605,1,0.9644,0.966397,0.000309,0.018097,0.966242
0ubclurpshlgyru3cwo3stun,1,1,47,12,3,0,go,gal,1,1,0.672,1,0.9792,0.978665,0.000163,0.034307,0.978583
0ubclurpshlgyru3cwo3stun,1,1,49,13,3,0,go,gal,1,1,0.621,1,0.9838,0.985978,8.6e-05,0.052809,0.985935
0ubclurpshlgyru3cwo3stun,1,1,54,14,3,0,go,gal,1,1,0.413,0,0.9906,0.990482,4.6e-05,0.065167,0.990459
0ubclurpshlgyru3cwo3stun,1,1,57,15,3,0,go,gal,1,1,0.569,1,0.979,0.976925,0.000122,0.014242,0.976864
0ubclurpshlgyru3cwo3stun,1,1,64,16,3,0,go,gal,1,1,0.614,1,0.9866,0.985128,6.7e-05,0.014869,0.985094
0ubclurpshlgyru3cwo3stun,1,1,66,17,3,0,go,gal,1,1,0.511,1,0.9894,0.990036,3.8e-05,0.030619,0.990017
0ubclurpshlgyru3cwo3stun,1,1,72,18,3,0,go,gal,1,1,0.463,1,0.9938,0.993091,2.1e-05,0.046449,0.99308
0ubclurpshlgyru3cwo3stun,1,1,74,19,3,0,go,gal,1,1,0.531,0,0.9962,0.995058,1.2e-05,0.066568,0.995052
0ubclurpshlgyru3cwo3stun,1,1,77,20,3,0,go,gal,1,1,0.483,1,0.9882,0.986871,5.1e-05,-0.031528,0.986845
0ubclurpshlgyru3cwo3stun,1,1,81,21,3,0,go,gal,1,1,0.724,1,0.9908,0.99125,2.7e-05,0.045659,0.991237
0ubclurpshlgyru3cwo3stun,1,1,86,22,3,0,go,gal,1,1,0.36,1,0.9948,0.993927,1.5e-05,0.112407,0.993919
0ubclurpshlgyru3cwo3stun,1,1,92,23,3,0,go,gal,1,1,0.496,1,0.9944,0.995636,9e-06,0.135166,0.995632
0ubclurpshlgyru3cwo3stun,1,1,96,24,3,0,go,gal,1,1,0.471,1,0.9964,0.996767,6e-06,0.122873,0.996764
0ubclurpshlgyru3cwo3stun,1,1,99,25,3,0,go,gal,1,1,0.423,0,0.997,0.997538,4e-06,0.137418,0.997537
0ubclurpshlgyru3cwo3stun,1,1,101,26,3,0,go,gal,1,1,0.506,0,0.9926,0.992755,2.6e-05,-0.026183,0.992742
0ubclurpshlgyru3cwo3stun,1,1,105,27,3,0,go,gal,1,1,0.352,1,0.9782,0.979972,0.000223,0.039597,0.97986
0ubclurpshlgyru3cwo3stun,1,1,111,28,3,0,go,gal,1,1,0.445,1,0.985,0.987729,7e-05,-0.066021,0.987694
0ubclurpshlgyru3cwo3stun,1,1,113,29,3,0,go,gal,1,1,0.536,1,0.9918,0.991979,3e-05,-0.027841,0.991964
0ubclurpshlgyru3cwo3stun,1,1,117,30,3,0,go,gal,1,1,0.521,1,0.9942,0.994485,1.5e-05,0.026313,0.994478
0ubclurpshlgyru3cwo3stun,1,1,4,1,4,0,no-go,ngal,0,1,,1,0.5124,0.5,0.0,inf,0.5
