subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,1,1,2,1,1,1,go,gw,1,1,0.561,1,0.8664,0.863967,0.004685,0.034628,0.861565
0ubclurpshlgyru3cwo3stun,1,1,6,2,1,1,go,gw,1,1,0.455,1,0.954,0.951487,0.001295,0.156883,0.950822
0ubclurpshlgyru3cwo3stun,1,1,12,3,1,1,go,gw,1,1,0.633,1,0.9712,0.973555,0.000411,0.164592,0.973345
0ubclurpshlgyru3cwo3stun,1,1,14,4,1,1,go,gw,1,1,0.625,0,0.9808,0.981032,0.000177,0.301886,0.980942
0ubclurpshlgyru3cwo3stun,1,1,18,5,1,1,go,gw,1,1,0.592,1,0.9482,0.949018,0.001108,0.024178,0.948451
0ubclurpshlgyru3cwo3stun,1,1,22,6,1,1,go,gw,1,1,0.446,1,0.9742,0.974222,0.000294,0.095133,0.974072
0ubclurpshlgyru3cwo3stun,1,1,26,7,1,1,go,gw,1,1,0.729,1,0.9788,0.981538,0.000137,0.216126,0.981468
0ubclurpshlgyru3cwo3stun,1,1,29,8,1,1,go,gw,1,1,0.507,1,0.9828,0.984419,9.3e-05,0.185719,0.984373
0ubclurpshlgyru3cwo3stun,1,1,33,9,1,1,go,gw,1,1,0.426,1,0.985,0.985772,7.9e-05,0.108147,0.985732
0ubclurpshlgyru3cwo3stun,1,1,38,10,1,1,go,gw,1,1,0.31,0,0.9888,0.986485,7.5e-05,-0.0108,0.986447
0ubclurpshlgyru3cwo3stun,1,1,42,11,1,1,go,gw,1,1,0.374,1,0.9746,0.9754,0.000339,0.214511,0.975226
0ubclurpshlgyru3cwo3stun,1,1,45,12,1,1,go,gw,1,1,0.4,1,0.9838,0.982894,9.9e-05,0.198457,0.982844
0ubclurpshlgyru3cwo3stun,1,1,50,13,1,1,go,gw,1,1,0.47,1,0.9858,0.985223,7.7e-05,0.06688,0.985184
0ubclurpshlgyru3cwo3stun,1,1,53,14,1,1,go,gw,1,1,0.396,1,0.9862,0.986243,7.3e-05,-0.062291,0.986207
0ubclurpshlgyru3cwo3stun,1,1,60,15,1,1,go,gw,1,1,0.341,0,0.9878,0.986773,7.3e-05,-0.065121,0.986736
0ubclurpshlgyru3cwo3stun,1,1,62,16,1,1,go,gw,1,1,0.389,1,0.9744,0.976027,0.000372,0.207383,0.975836
0ubclurpshlgyru3cwo3stun,1,1,67,17,1,1,go,gw,1,1,0.371,0,0.9844,0.98338,9.5e-05,0.198046,0.983333
0ubclurpshlgyru3cwo3stun,1,1,70,18,1,1,go,gw,1,1,0.366,1,0.9468,0.950274,0.0023,0.07531,0.949073
0ubclurpshlgyru3cwo3stun,1,1,75,19,1,1,go,gw,1,1,0.471,1,0.9774,0.977559,0.000199,0.05832,0.977459
0ubclurpshlgyru3cwo3stun,1,1,80,20,1,1,go,gw,1,1,0.49,1,0.9822,0.983399,9.2e-05,0.123372,0.983353
0ubclurpshlgyru3cwo3stun,1,1,83,21,1,1,go,gw,1,1,0.399,1,0.982,0.985444,7.6e-05,0.05521,0.985406
0ubclurpshlgyru3cwo3stun,1,1,88,22,1,1,go,gw,1,1,0.327,1,0.9872,0.986366,7.3e-05,-0.046081,0.986329
0ubclurpshlgyru3cwo3stun,1,1,91,23,1,1,go,gw,1,1,0.484,1,0.9886,0.986848,7.3e-05,-0.063772,0.986812
0ubclurpshlgyru3cwo3stun,1,1,94,24,1,1,go,gw,1,1,0.455,0,0.9856,0.987128,7.3e-05,-0.054813,0.987091
0ubclurpshlgyru3cwo3stun,1,1,97,25,1,1,go,gw,1,1,1.113,1,0.9776,0.978427,0.000296,0.252687,0.978276
0ubclurpshlgyru3cwo3stun,1,1,103,26,1,1,go,gw,1,1,0.56,0,0.9854,0.984187,8.8e-05,0.175989,0.984143
0ubclurpshlgyru3cwo3stun,1,1,108,27,1,1,go,gw,1,1,0.337,1,0.959,0.954882,0.002056,0.100146,0.953808
0ubclurpshlgyru3cwo3stun,1,1,109,28,1,1,go,gw,1,1,0.425,1,0.978,0.97879,0.00018,0.057173,0.978699
0ubclurpshlgyru3cwo3stun,1,1,114,29,1,1,go,gw,1,1,0.392,1,0.9846,0.9839,8.8e-05,0.116783,0.983855
0ubclurpshlgyru3cwo3stun,1,1,118,30,1,1,go,gw,1,1,0.374,1,0.986,0.985695,7.5e-05,0.027413,0.985658
0ubclurpshlgyru3cwo3stun,1,1,1,1,2,1,no-go,ngw,1,0,0.396,0,0.8638,0.863967,0.004685,0.034628,0.861565
0ubclurpshlgyru3cwo3stun,1,1,5,2,2,1,no-go,ngw,1,0,0.614,0,0.595,0.598978,0.015897,-0.072219,0.59086
0ubclurpshlgyru3cwo3stun,1,1,10,3,2,1,no-go,ngw,1,0,0.76,0,0.3272,0.325435,0.018348,-0.472084,0.31633
0ubclurpshlgyru3cwo3stun,1,1,15,4,2,1,no-go,ngw,1,0,0.965,0,0.1842,0.174517,0.010738,-0.365972,0.169295
0ubclurpshlgyru3cwo3stun,1,1,20,5,2,1,no-go,ngw,0,1,,0,0.1054,0.8965,0.005524,-0.013567,0.893648
0ubclurpshlgyru3cwo3stun,1,1,23,6,2,1,no-go,ngw,0,1,,1,0.2956,0.711142,0.016091,-0.124175,0.702973
0ubclurpshlgyru3cwo3stun,1,1,28,7,2,1,no-go,ngw,0,1,,1,0.079,0.914964,0.004507,-0.056525,0.912628
0ubclurpshlgyru3cwo3stun,1,1,30,8,2,1,no-go,ngw,0,1,,1,0.0352,0.961773,0.001268,0.024735,0.961117
0ubclurpshlgyru3cwo3stun,1,1,36,9,2,1,no-go,ngw,0,1,,0,0.0198,0.976191,0.000427,0.123729,0.975972
0ubclurpshlgyru3cwo3stun,1,1,39,10,2,1,no-go,ngw,0,1,,1,0.06,0.936523,0.002674,0.001032,0.935145
