subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,2,1,1,1,1,1,go,gw,1,1,0.178,1,0.495,0.5,0.0,inf,0.5
0ubclurpshlgyru3cwo3stun,2,1,6,2,1,1,go,gw,1,1,0.447,1,0.7866,0.781967,0.002227,-0.18757,0.780855
0ubclurpshlgyru3cwo3stun,2,1,10,3,1,1,go,gw,1,1,0.442,0,0.9118,0.91348,0.001429,-0.124792,0.91276
0ubclurpshlgyru3cwo3stun,2,1,15,4,1,1,go,gw,1,1,0.4,1,0.7114,0.709709,0.000982,-0.084072,0.709219
0ubclurpshlgyru3cwo3stun,2,1,17,5,1,1,go,gw,1,1,0.588,1,0.8866,0.885892,0.001413,-0.135288,0.885183
0ubclurpshlgyru3cwo3stun,2,1,23,6,1,1,go,gw,1,1,0.572,1,0.9498,0.954098,0.0006,-0.094253,0.953796
0ubclurpshlgyru3cwo3stun,2,1,27,7,1,1,go,gw,1,1,0.512,0,0.9786,0.980046,0.0002,-0.024452,0.979946
0ubclurpshlgyru3cwo3stun,2,1,30,8,1,1,go,gw,1,1,0.465,1,0.9142,0.912832,0.000955,-0.040363,0.912352
0ubclurpshlgyru3cwo3stun,2,1,34,9,1,1,go,gw,1,1,0.326,1,0.9618,0.965088,0.000347,-0.017114,0.964914
0ubclurpshlgyru3cwo3stun,2,1,38,10,1,1,go,gw,1,1,0.391,1,0.988,0.984645,0.000117,-0.005069,0.984586
0ubclurpshlgyru3cwo3stun,2,1,42,11,1,1,go,gw,1,1,0.409,1,0.9906,0.992617,4e-05,0.023862,0.992597
0ubclurpshlgyru3cwo3stun,2,1,45,12,1,1,go,gw,1,1,0.406,1,0.9956,0.996157,1.5e-05,0.061154,0.996149
0ubclurpshlgyru3cwo3stun,2,1,52,13,1,1,go,gw,1,1,0.391,1,0.9978,0.997854,6e-06,0.138453,0.997851
0ubclurpshlgyru3cwo3stun,2,1,56,14,1,1,go,gw,1,1,0.3,0,0.998,0.998724,2e-06,0.193214,0.998722
0ubclurpshlgyru3cwo3stun,2,1,58,15,1,1,go,gw,1,1,0.54,1,0.9912,0.992333,5.2e-05,0.164574,0.992307
0ubclurpshlgyru3cwo3stun,2,1,63,16,1,1,go,gw,1,1,0.322,0,0.9964,0.996148,1.6e-05,0.112221,0.99614
0ubclurpshlgyru3cwo3stun,2,1,65,17,1,1,go,gw,1,1,0.418,1,0.9762,0.976766,0.00051,0.130018,0.976506
0ubclurpshlgyru3cwo3stun,2,1,72,18,1,1,go,gw,1,1,0.281,1,0.9922,0.990144,9e-05,0.140657,0.990099
0ubclurpshlgyru3cwo3stun,2,1,75,19,1,1,go,gw,1,1,0.315,1,0.9956,0.995261,2.4e-05,0.049359,0.995249
0ubclurpshlgyru3cwo3stun,2,1,77,20,1,1,go,gw,1,1,0.45,1,0.9972,0.997481,8e-06,0.100682,0.997477
0ubclurpshlgyru3cwo3stun,2,1,83,21,1,1,go,gw,1,1,0.45,1,0.9988,0.998547,3e-06,0.096872,0.998546
0ubclurpshlgyru3cwo3stun,2,1,86,22,1,1,go,gw,1,1,0.51,1,0.9986,0.999103,1e-06,0.127499,0.999102
0ubclurpshlgyru3cwo3stun,2,1,91,23,1,1,go,gw,1,1,0.313,1,0.9994,0.999413,1e-06,0.152268,0.999413
0ubclurpshlgyru3cwo3stun,2,1,96,24,1,1,go,gw,1,1,0.357,0,0.9996,0.999596,0.0,0.187174,0.999596
0ubclurpshlgyru3cwo3stun,2,1,98,25,1,1,go,gw,1,1,0.468,1,0.9978,0.996883,2.2e-05,0.18641,0.996872
0ubclurpshlgyru3cwo3stun,2,1,103,26,1,1,go,gw,1,1,0.358,1,0.9994,0.998319,6e-06,0.184312,0.998315
0ubclurpshlgyru3cwo3stun,2,1,108,27,1,1,go,gw,1,1,0.537,1,0.9994,0.999004,2e-06,0.158163,0.999003
0ubclurpshlgyru3cwo3stun,2,1,110,28,1,1,go,gw,1,1,0.486,1,0.9998,0.999365,1e-06,0.139881,0.999364
0ubclurpshlgyru3cwo3stun,2,1,115,29,1,1,go,gw,1,1,0.595,0,0.9998,0.99957,1e-06,0.156375,0.999569
0ubclurpshlgyru3cwo3stun,2,1,119,30,1,1,go,gw,1,1,0.319,1,0.9972,0.996452,3.7e-05,0.212596,0.996434
0ubclurpshlgyru3cwo3stun,2,1,3,1,2,1,no-go,ngw,1,0,0.619,0,0.4986,0.5,0.0,inf,0.5
