subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,2,1,1,1,1,1,go,gw,1,1,0.178,1,0.7634,0.761709,0.006652,-0.059841,0.75833
0ubclurpshlgyru3cwo3stun,2,1,6,2,1,1,go,gw,1,1,0.447,1,0.931,0.930119,0.001612,0.064452,0.929299
0ubclurpshlgyru3cwo3stun,2,1,10,3,1,1,go,gw,1,1,0.442,0,0.9766,0.977469,0.000333,0.098637,0.9773
0ubclurpshlgyru3cwo3stun,2,1,15,4,1,1,go,gw,1,1,0.4,1,0.881,0.885151,0.002652,-0.141503,0.883803
0ubclurpshlgyru3cwo3stun,2,1,17,5,1,1,go,gw,1,1,0.588,1,0.9634,0.965902,0.00052,0.095515,0.965638
0ubclurpshlgyru3cwo3stun,2,1,23,6,1,1,go,gw,1,1,0.572,1,0.9856,0.988159,0.000111,0.139867,0.988103
0ubclurpshlgyru3cwo3stun,2,1,27,7,1,1,go,gw,1,1,0.512,0,0.9936,0.995235,2.7e-05,0.145343,0.995221
0ubclurpshlgyru3cwo3stun,2,1,30,8,1,1,go,gw,1,1,0.465,1,0.9686,0.969188,0.000423,-0.084157,0.968974
0ubclurpshlgyru3cwo3stun,2,1,34,9,1,1,go,gw,1,1,0.326,1,0.989,0.989587,7.8e-05,0.124822,0.989548
0ubclurpshlgyru3cwo3stun,2,1,38,10,1,1,go,gw,1,1,0.391,1,0.9976,0.995821,1.9e-05,0.129273,0.995811
0ubclurpshlgyru3cwo3stun,2,1,42,11,1,1,go,gw,1,1,0.409,1,0.9986,0.998078,6e-06,0.156389,0.998075
0ubclurpshlgyru3cwo3stun,2,1,45,12,1,1,go,gw,1,1,0.406,1,0.9988,0.999012,2e-06,0.163717,0.999012
0ubclurpshlgyru3cwo3stun,2,1,52,13,1,1,go,gw,1,1,0.391,1,0.9998,0.999443,1e-06,0.212022,0.999442
0ubclurpshlgyru3cwo3stun,2,1,56,14,1,1,go,gw,1,1,0.3,0,0.9994,0.999659,0.0,0.218576,0.999659
0ubclurpshlgyru3cwo3stun,2,1,58,15,1,1,go,gw,1,1,0.54,1,0.996,0.996678,1.8e-05,0.141384,0.996669
0ubclurpshlgyru3cwo3stun,2,1,63,16,1,1,go,gw,1,1,0.322,0,0.9988,0.998519,4e-06,0.144368,0.998517
0ubclurpshlgyru3cwo3stun,2,1,65,17,1,1,go,gw,1,1,0.418,1,0.987,0.986205,0.000332,0.162786,0.986035
0ubclurpshlgyru3cwo3stun,2,1,72,18,1,1,go,gw,1,1,0.281,1,0.9954,0.995383,3.1e-05,0.022981,0.995367
0ubclurpshlgyru3cwo3stun,2,1,75,19,1,1,go,gw,1,1,0.315,1,0.9986,0.998053,6e-06,0.127498,0.99805
0ubclurpshlgyru3cwo3stun,2,1,77,20,1,1,go,gw,1,1,0.45,1,0.9988,0.999037,2e-06,0.202437,0.999036
0ubclurpshlgyru3cwo3stun,2,1,83,21,1,1,go,gw,1,1,0.45,1,0.9994,0.999464,1e-06,0.224661,0.999464
0ubclurpshlgyru3cwo3stun,2,1,86,22,1,1,go,gw,1,1,0.51,1,1.0,0.999673,0.0,0.239967,0.999672
0ubclurpshlgyru3cwo3stun,2,1,91,23,1,1,go,gw,1,1,0.313,1,0.9996,0.999784,0.0,0.223645,0.999784
0ubclurpshlgyru3cwo3stun,2,1,96,24,1,1,go,gw,1,1,0.357,0,1.0,0.999848,0.0,0.208554,0.999848
0ubclurpshlgyru3cwo3stun,2,1,98,25,1,1,go,gw,1,1,0.468,1,0.9984,0.998107,1.1e-05,0.176735,0.998102
0ubclurpshlgyru3cwo3stun,2,1,103,26,1,1,go,gw,1,1,0.358,1,0.9998,0.999121,2e-06,0.115753,0.999119
0ubclurpshlgyru3cwo3stun,2,1,108,27,1,1,go,gw,1,1,0.537,1,0.9992,0.99952,1e-06,0.180513,0.99952
0ubclurpshlgyru3cwo3stun,2,1,110,28,1,1,go,gw,1,1,0.486,1,0.9994,0.999707,0.0,0.206346,0.999707
0ubclurpshlgyru3cwo3stun,2,1,115,29,1,1,go,gw,1,1,0.595,0,1.0,0.999805,0.0,0.207515,0.999805
0ubclurpshlgyru3cwo3stun,2,1,119,30,1,1,go,gw,1,1,0.319,1,0.998,0.997494,2.1e-05,0.184094,0.997483
0ubclurpshlgyru3cwo3stun,2,1,3,1,2,1,no-go,ngw,1,0,0.619,0,0.758,0.761709,0.006652,-0.059841,0.75833
0ubclurpshlgyru3cwo3stun,2,1,7,2,2,1,no-go,ngw,1,0,0.547,1,0.438,0.426085,0.013867,-0.155954,0.419167
0ubclurpshlgyru3cwo3stun,2,1,9,3,2,1,no-go,ngw,1,0,0.76,0,0.7946,0.796006,0.005963,-0.02559,0.792973
0ubclurpshlgyru3cwo3stun,2,1,16,4,2,1,no-go,ngw,0,1,,1,0.4676,0.531985,0.013009,-0.179325,0.525486
0ubclurpshlgyru3cwo3stun,2,1,19,5,2,1,no-go,ngw,0,1,,1,0.1852,0.822206,0.008199,-0.034088,0.818016
0ubclurpshlgyru3cwo3stun,2,1,21,6,2,1,no-go,ngw,0,1,,1,0.0658,0.936402,0.002308,0.049843,0.935221
0ubclurpshlgyru3cwo3stun,2,1,25,7,2,1,no-go,ngw,0,1,,1,0.0242,0.975377,0.000558,0.036766,0.975094
0ubclurpshlgyru3cwo3stun,2,1,29,8,2,1,no-go,ngw,0,1,,1,0.0132,0.989401,0.000142,0.04453,0.989329
0ubclurpshlgyru3cwo3stun,2,1,36,9,2,1,no-go,ngw,0,1,,0,0.004,0.994941,4.1e-05,0.063918,0.994921
0ubclurpshlgyru3cwo3stun,2,1,37,10,2,1,no-go,ngw,0,1,,1,0.0358,0.965378,0.000747,0.071387,0.964999
0ubclurpshlgyru3cwo3stun,2,1,43,11,2,1,no-go,ngw,0,1,,1,0.0134,0.986279,0.000173,0.098736,0.986192
0ubclurpshlgyru3cwo3stun,2,1,47,12,2,1,no-go,ngw,0,1,,1,0.0068,0.993779,4.8e-05,0.07302,0.993754
0ubclurpshlgyru3cwo3stun,2,1,51,13,2,1,no-go,ngw,0,1,,1,0.003,0.996844,1.6e-05,0.040193,0.996836
0ubclurpshlgyru3cwo3stun,2,1,54,14,2,1,no-go,ngw,0,1,,1,0.0016,0.998239,6e-06,0.076897,0.998236
0ubclurpshlgyru3cwo3stun,2,1,57,15,2,1,no-go,ngw,0,1,,0,0.0016,0.998933,3e-06,0.048462,0.998932
0ubclurpshlgyru3cwo3stun,2,1,61,16,2,1,no-go,ngw,0,1,,1,0.0108,0.989763,0.00016,0.174576,0.989682
0ubclurpshlgyru3cwo3stun,2,1,68,17,2,1,no-go,ngw,0,1,,1,0.0044,0.995434,3.4e-05,0.091265,0.995417
0ubclurpshlgyru3cwo3stun,2,1,70,18,2,1,no-go,ngw,0,1,,0,0.0034,0.997648,1.1e-05,0.107742,0.997643
0ubclurpshlgyru3cwo3stun,2,1,76,19,2,1,no-go,ngw,0,1,,1,0.025,0.977682,0.00079,0.134578,0.977275
0ubclurpshlgyru3cwo3stun,2,1,78,20,2,1,no-go,ngw,0,1,,1,0.0084,0.991474,0.000114,0.144848,0.991417
0ubclurpshlgyru3cwo3stun,2,1,82,21,2,1,no-go,ngw,0,1,,1,0.0024,0.996085,2.7e-05,0.104642,0.996071
0ubclurpshlgyru3cwo3stun,2,1,88,22,2,1,no-go,ngw,0,1,,1,0.0016,0.997939,9e-06,0.148544,0.997935
0ubclurpshlgyru3cwo3stun,2,1,92,23,2,1,no-go,ngw,0,1,,0,0.002,0.998795,4e-06,0.11242,0.998793
0ubclurpshlgyru3cwo3stun,2,1,93,24,2,1,no-go,ngw,0,1,,1,0.0108,0.987313,0.000311,0.104896,0.987154
0ubclurpshlgyru3cwo3stun,2,1,97,25,2,1,no-go,ngw,0,1,,1,0.007,0.994735,5.4e-05,0.116816,0.994708
0ubclurpshlgyru3cwo3stun,2,1,104,26,2,1,no-go,ngw,0,1,,0,0.0032,0.997407,1.5e-05,0.136836,0.9974
0ubclurpshlgyru3cwo3stun,2,1,107,27,2,1,no-go,ngw,0,1,,1,0.0264,0.974737,0.00112,0.071031,0.974158
0ubclurpshlgyru3cwo3stun,2,1,109,28,2,1,no-go,ngw,0,1,,1,0.0082,0.990733,0.000149,0.083258,0.990658
0ubclurpshlgyru3cwo3stun,2,1,113,29,2,1,no-go,ngw,0,1,,1,0.0042,0.995865,3.3e-05,0.097703,0.995848
0ubclurpshlgyru3cwo3stun,2,1,120,30,2,1,no-go,ngw,0,1,,1,0.0022,0.997863,1e-05,0.202208,0.997858
0ubclurpshlgyru3cwo3stun,2,1,4,1,3,0,go,gal,1,1,0.562,1,0.688,0.699056,0.00793,0.006078,0.69505
0ubclurpshlgyru3cwo3stun,2,1,8,2,3,0,go,gal,0,0,,0,0.9124,0.093667,0.002462,-0.275172,0.092456
0ubclurpshlgyru3cwo3stun,2,1,11,3,3,0,go,gal,1,1,0.442,0,0.9736,0.973786,0.000463,0.054707,0.973551
0ubclurpshlgyru3cwo3stun,2,1,14,4,3,0,go,gal,0,0,,0,0.8838,0.110598,0.002776,-0.315814,0.109232
0ubclurpshlgyru3cwo3stun,2,1,20,5,3,0,go,gal,1,1,1.076,1,0.9622,0.963793,0.000635,0.200993,0.963472
0ubclurpshlgyru3cwo3stun,2,1,22,6,3,0,go,gal,1,1,1.285,1,0.9914,0.990163,0.000101,0.144107,0.990112
0ubclurpshlgyru3cwo3stun,2,1,28,7,3,0,go,gal,1,1,0.885,1,0.9974,0.99675,1.8e-05,0.144987,0.996741
0ubclurpshlgyru3cwo3stun,2,1,32,8,3,0,go,gal,1,1,0.853,1,0.9982,0.998749,4e-06,0.219552,0.998747
0ubclurpshlgyru3cwo3stun,2,1,35,9,3,0,go,gal,1,1,0.549,0,1.0,0.999454,1e-06,0.274047,0.999454
0ubclurpshlgyru3cwo3stun,2,1,39,10,3,0,go,gal,1,1,0.462,1,0.9964,0.997078,1.2e-05,0.272041,0.997072
0ubclurpshlgyru3cwo3stun,2,1,44,11,3,0,go,gal,1,1,0.324,1,0.9996,0.998892,3e-06,0.320013,0.998891
0ubclurpshlgyru3cwo3stun,2,1,46,12,3,0,go,gal,1,1,0.354,1,0.999,0.999516,1e-06,0.318898,0.999516
0ubclurpshlgyru3cwo3stun,2,1,49,13,3,0,go,gal,1,1,0.397,0,0.9998,0.999764,0.0,0.346071,0.999764
0ubclurpshlgyru3cwo3stun,2,1,53,14,3,0,go,gal,1,1,0.345,1,0.9988,0.998545,4e-06,0.196495,0.998543
0ubclurpshlgyru3cwo3stun,2,1,59,15,3,0,go,gal,1,1,0.359,1,0.9986,0.99941,1e-06,0.222108,0.99941
0ubclurpshlgyru3cwo3stun,2,1,64,16,3,0,go,gal,1,1,0.338,1,0.9998,0.999724,0.0,0.262633,0.999724
0ubclurpshlgyru3cwo3stun,2,1,66,17,3,0,go,gal,1,1,0.449,1,1.0,0.999856,0.0,0.310221,0.999856
0ubclurpshlgyru3cwo3stun,2,1,71,18,3,0,go,gal,1,1,0.466,1,0.9998,0.999918,0.0,0.334846,0.999918
0ubclurpshlgyru3cwo3stun,2,1,74,19,3,0,go,gal,1,1,0.315,1,1.0,0.99995,0.0,0.313662,0.99995
0ubclurpshlgyru3cwo3stun,2,1,80,20,3,0,go,gal,1,1,0.507,0,1.0,0.999967,0.0,0.316098,0.999967
0ubclurpshlgyru3cwo3stun,2,1,84,21,3,0,go,gal,1,1,0.357,0,0.9996,0.999727,0.0,0.187585,0.999727
0ubclurpshlgyru3cwo3stun,2,1,87,22,3,0,go,gal,1,1,0.37,1,0.9978,0.997961,1e-05,0.195093,0.997956
