subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,3,1,1,1,1,1,go,gw,1,1,0.359,1,0.8202,0.809809,0.007535,0.037067,0.805949
0ubclurpshlgyru3cwo3stun,3,1,7,2,1,1,go,gw,1,1,0.535,1,0.963,0.964178,0.000877,0.116541,0.963729
0ubclurpshlgyru3cwo3stun,3,1,10,3,1,1,go,gw,1,1,0.467,0,0.9848,0.985287,0.000142,0.341561,0.985213
0ubclurpshlgyru3cwo3stun,3,1,14,4,1,1,go,gw,1,1,0.837,1,0.939,0.938217,0.001629,0.029264,0.937383
0ubclurpshlgyru3cwo3stun,3,1,18,5,1,1,go,gw,1,1,0.39,1,0.982,0.981924,0.000206,0.204965,0.98182
0ubclurpshlgyru3cwo3stun,3,1,24,6,1,1,go,gw,1,1,0.471,1,0.9892,0.988735,6.5e-05,0.309577,0.988702
0ubclurpshlgyru3cwo3stun,3,1,27,7,1,1,go,gw,1,1,0.475,1,0.9916,0.990293,4.5e-05,0.146948,0.99027
0ubclurpshlgyru3cwo3stun,3,1,29,8,1,1,go,gw,1,1,1.036,1,0.9888,0.990748,4.2e-05,0.123903,0.990727
0ubclurpshlgyru3cwo3stun,3,1,34,9,1,1,go,gw,1,1,0.404,0,0.9906,0.990905,4.1e-05,0.069073,0.990885
0ubclurpshlgyru3cwo3stun,3,1,38,10,1,1,go,gw,1,1,0.367,1,0.991,0.989808,4.9e-05,0.242177,0.989784
0ubclurpshlgyru3cwo3stun,3,1,42,11,1,1,go,gw,1,1,0.467,0,0.9892,0.990646,4.2e-05,0.106471,0.990625
0ubclurpshlgyru3cwo3stun,3,1,48,12,1,1,go,gw,1,1,0.358,1,0.9842,0.984826,0.000248,0.415581,0.984701
0ubclurpshlgyru3cwo3stun,3,1,50,13,1,1,go,gw,1,1,0.456,1,0.9882,0.989901,4.8e-05,0.098679,0.989877
0ubclurpshlgyru3cwo3stun,3,1,55,14,1,1,go,gw,1,1,0.432,1,0.9902,0.990678,4.2e-05,0.081617,0.990657
0ubclurpshlgyru3cwo3stun,3,1,59,15,1,1,go,gw,1,1,0.436,1,0.9916,0.990889,4.1e-05,0.08513,0.990869
0ubclurpshlgyru3cwo3stun,3,1,61,16,1,1,go,gw,1,1,0.462,1,0.9896,0.990963,4e-05,0.062486,0.990943
0ubclurpshlgyru3cwo3stun,3,1,66,17,1,1,go,gw,1,1,0.43,0,0.9902,0.990994,4e-05,0.057788,0.990974
0ubclurpshlgyru3cwo3stun,3,1,69,18,1,1,go,gw,1,1,0.355,1,0.9916,0.990482,4.4e-05,0.152826,0.99046
0ubclurpshlgyru3cwo3stun,3,1,75,19,1,1,go,gw,1,1,0.347,1,0.9906,0.990859,4.1e-05,0.100964,0.990839
0ubclurpshlgyru3cwo3stun,3,1,77,20,1,1,go,gw,1,1,0.299,1,0.9918,0.990957,4e-05,0.090631,0.990937
0ubclurpshlgyru3cwo3stun,3,1,83,21,1,1,go,gw,1,1,0.402,1,0.9886,0.990992,4e-05,0.062199,0.990972
0ubclurpshlgyru3cwo3stun,3,1,85,22,1,1,go,gw,1,1,0.427,1,0.991,0.991008,4e-05,0.056663,0.990988
0ubclurpshlgyru3cwo3stun,3,1,91,23,1,1,go,gw,1,1,0.405,0,0.9894,0.991016,4e-05,0.052457,0.990995
0ubclurpshlgyru3cwo3stun,3,1,95,24,1,1,go,gw,1,1,0.414,1,0.9926,0.990758,4.2e-05,0.086068,0.990737
0ubclurpshlgyru3cwo3stun,3,1,99,25,1,1,go,gw,1,1,0.442,1,0.9884,0.990941,4.1e-05,0.072214,0.990921
0ubclurpshlgyru3cwo3stun,3,1,104,26,1,1,go,gw,1,1,0.446,1,0.9918,0.990989,4e-05,0.05943,0.990969
0ubclurpshlgyru3cwo3stun,3,1,107,27,1,1,go,gw,1,1,0.266,0,0.9896,0.991007,4e-05,0.059063,0.990987
0ubclurpshlgyru3cwo3stun,3,1,110,28,1,1,go,gw,1,1,0.459,1,0.9912,0.99049,4.7e-05,0.202116,0.990466
0ubclurpshlgyru3cwo3stun,3,1,116,29,1,1,go,gw,1,1,0.393,1,0.9926,0.990889,4.1e-05,0.062161,0.990868
0ubclurpshlgyru3cwo3stun,3,1,118,30,1,1,go,gw,1,1,0.342,1,0.9904,0.990973,4e-05,0.068538,0.990953
0ubclurpshlgyru3cwo3stun,3,1,3,1,2,1,no-go,ngw,1,0,0.566,1,0.8084,0.809809,0.007535,0.037067,0.805949
0ubclurpshlgyru3cwo3stun,3,1,5,2,2,1,no-go,ngw,1,0,0.701,0,0.9612,0.964178,0.000877,0.116541,0.963729
0ubclurpshlgyru3cwo3stun,3,1,11,3,2,1,no-go,ngw,1,0,0.458,0,0.756,0.755572,0.011119,0.068379,0.749843
0ubclurpshlgyru3cwo3stun,3,1,15,4,2,1,no-go,ngw,1,0,0.757,0,0.2756,0.273516,0.024521,-0.719806,0.261547
0ubclurpshlgyru3cwo3stun,3,1,20,5,2,1,no-go,ngw,0,1,,1,0.0804,0.922742,0.005688,-0.010212,0.919758
0ubclurpshlgyru3cwo3stun,3,1,23,6,2,1,no-go,ngw,0,1,,1,0.0258,0.97687,0.000736,0.178476,0.976489
0ubclurpshlgyru3cwo3stun,3,1,28,7,2,1,no-go,ngw,0,1,,1,0.0106,0.98728,0.000145,0.255945,0.987205
0ubclurpshlgyru3cwo3stun,3,1,30,8,2,1,no-go,ngw,0,1,,0,0.0098,0.989826,6.1e-05,0.376511,0.989795
0ubclurpshlgyru3cwo3stun,3,1,33,9,2,1,no-go,ngw,0,1,,1,0.0172,0.983791,0.000252,0.20874,0.983662
0ubclurpshlgyru3cwo3stun,3,1,40,10,2,1,no-go,ngw,0,1,,1,0.0124,0.989021,7.6e-05,0.332797,0.988983
