subject,session,block,trial,exposure,stimulus,valence,action,robot,choice,accuracy,rt,outcome,Y_hat,Y_pred,pwaic,k_u,loo
0ubclurpshlgyru3cwo3stun,3,1,1,1,1,1,go,gw,1,1,0.359,1,0.7276,0.722502,0.006197,-0.069681,0.719373
0ubclurpshlgyru3cwo3stun,3,1,7,2,1,1,go,gw,1,1,0.535,1,0.8852,0.891371,0.002409,-0.051439,0.890148
0ubclurpshlgyru3cwo3stun,3,1,10,3,1,1,go,gw,1,1,0.467,0,0.9556,0.955223,0.000759,0.038871,0.954838
0ubclurpshlgyru3cwo3stun,3,1,14,4,1,1,go,gw,1,1,0.837,1,0.8306,0.837029,0.0034,-0.065402,0.835307
0ubclurpshlgyru3cwo3stun,3,1,18,5,1,1,go,gw,1,1,0.39,1,0.9368,0.93636,0.001047,-0.022191,0.93583
0ubclurpshlgyru3cwo3stun,3,1,24,6,1,1,go,gw,1,1,0.471,1,0.9732,0.97253,0.000324,0.058978,0.972366
0ubclurpshlgyru3cwo3stun,3,1,27,7,1,1,go,gw,1,1,0.475,1,0.9854,0.986776,0.000105,0.100098,0.986723
0ubclurpshlgyru3cwo3stun,3,1,29,8,1,1,go,gw,1,1,1.036,1,0.9898,0.992978,3.8e-05,0.092346,0.992959
0ubclurpshlgyru3cwo3stun,3,1,34,9,1,1,go,gw,1,1,0.404,0,0.9962,0.995937,1.5e-05,0.117125,0.995929
0ubclurpshlgyru3cwo3stun,3,1,38,10,1,1,go,gw,1,1,0.367,1,0.9788,0.977298,0.000226,0.021085,0.977184
0ubclurpshlgyru3cwo3stun,3,1,42,11,1,1,go,gw,1,1,0.467,0,0.9898,0.989195,6.4e-05,0.067103,0.989163
0ubclurpshlgyru3cwo3stun,3,1,48,12,1,1,go,gw,1,1,0.358,1,0.948,0.944412,0.001342,0.15606,0.943726
0ubclurpshlgyru3cwo3stun,3,1,50,13,1,1,go,gw,1,1,0.456,1,0.9762,0.977291,0.000231,0.065022,0.977174
0ubclurpshlgyru3cwo3stun,3,1,55,14,1,1,go,gw,1,1,0.432,1,0.9898,0.989248,6.4e-05,0.042478,0.989216
0ubclurpshlgyru3cwo3stun,3,1,59,15,1,1,go,gw,1,1,0.436,1,0.9954,0.994258,2.3e-05,0.074066,0.994246
0ubclurpshlgyru3cwo3stun,3,1,61,16,1,1,go,gw,1,1,0.462,1,0.9958,0.996621,1e-05,0.128171,0.996616
0ubclurpshlgyru3cwo3stun,3,1,66,17,1,1,go,gw,1,1,0.43,0,0.9974,0.997846,5e-06,0.12587,0.997843
0ubclurpshlgyru3cwo3stun,3,1,69,18,1,1,go,gw,1,1,0.355,1,0.9876,0.985654,0.000156,0.065384,0.985575
0ubclurpshlgyru3cwo3stun,3,1,75,19,1,1,go,gw,1,1,0.347,1,0.9936,0.992933,3.9e-05,0.081274,0.992913
0ubclurpshlgyru3cwo3stun,3,1,77,20,1,1,go,gw,1,1,0.299,1,0.9964,0.99605,1.4e-05,0.082777,0.996043
0ubclurpshlgyru3cwo3stun,3,1,83,21,1,1,go,gw,1,1,0.402,1,0.9976,0.997566,6e-06,0.08631,0.997563
0ubclurpshlgyru3cwo3stun,3,1,85,22,1,1,go,gw,1,1,0.427,1,0.9976,0.99838,3e-06,0.086795,0.998378
0ubclurpshlgyru3cwo3stun,3,1,91,23,1,1,go,gw,1,1,0.405,0,0.9976,0.99885,2e-06,0.119332,0.998849
0ubclurpshlgyru3cwo3stun,3,1,95,24,1,1,go,gw,1,1,0.414,1,0.993,0.991176,9.1e-05,0.074333,0.99113
0ubclurpshlgyru3cwo3stun,3,1,99,25,1,1,go,gw,1,1,0.442,1,0.9946,0.995409,2.3e-05,0.04712,0.995398
0ubclurpshlgyru3cwo3stun,3,1,104,26,1,1,go,gw,1,1,0.446,1,0.9978,0.997294,9e-06,0.093862,0.99729
0ubclurpshlgyru3cwo3stun,3,1,107,27,1,1,go,gw,1,1,0.266,0,0.9972,0.998248,4e-06,0.110469,0.998246
0ubclurpshlgyru3cwo3stun,3,1,110,28,1,1,go,gw,1,1,0.459,1,0.987,0.986976,0.000207,0.079744,0.986871
0ubclurpshlgyru3cwo3stun,3,1,116,29,1,1,go,gw,1,1,0.393,1,0.995,0.993732,4.3e-05,0.03529,0.99371
0ubclurpshlgyru3cwo3stun,3,1,118,30,1,1,go,gw,1,1,0.342,1,0.997,0.996515,1.4e-05,0.083641,0.996508
0ubclurpshlgyru3cwo3stun,3,1,3,1,2,1,no-go,ngw,1,0,0.566,1,0.7222,0.722502,0.006197,-0.069681,0.719373
0ubclurpshlgyru3cwo3stun,3,1,5,2,2,1,no-go,ngw,1,0,0.701,0,0.8872,0.891371,0.002409,-0.051439,0.890148
0ubclurpshlgyru3cwo3stun,3,1,11,3,2,1,no-go,ngw,1,0,0.458,0,0.6928,0.686731,0.006981,-0.13442,0.68321
0ubclurpshlgyru3cwo3stun,3,1,15,4,2,1,no-go,ngw,1,0,0.757,0,0.4214,0.412665,0.010848,-0.23466,0.407263
0ubclurpshlgyru3cwo3stun,3,1,20,5,2,1,no-go,ngw,0,1,,1,0.2158,0.78626,0.007307,-0.11214,0.782545
0ubclurpshlgyru3cwo3stun,3,1,23,6,2,1,no-go,ngw,0,1,,1,0.0884,0.916305,0.002742,-0.087526,0.914904
0ubclurpshlgyru3cwo3stun,3,1,28,7,2,1,no-go,ngw,0,1,,1,0.0326,0.964778,0.000816,-0.033227,0.964363
0ubclurpshlgyru3cwo3stun,3,1,30,8,2,1,no-go,ngw,0,1,,0,0.0172,0.983685,0.000244,-0.009719,0.983561
0ubclurpshlgyru3cwo3stun,3,1,33,9,2,1,no-go,ngw,0,1,,1,0.0642,0.935749,0.001403,-0.03162,0.935036
0ubclurpshlgyru3cwo3stun,3,1,40,10,2,1,no-go,ngw,0,1,,1,0.0274,0.972922,0.000425,0.028027,0.972707
0ubclurpshlgyru3cwo3stun,3,1,43,11,2,1,no-go,ngw,0,1,,0,0.0146,0.987237,0.000134,0.001733,0.98717
0ubclurpshlgyru3cwo3stun,3,1,45,12,2,1,no-go,ngw,0,1,,1,0.0564,0.94611,0.000949,-0.106358,0.94563
0ubclurpshlgyru3cwo3stun,3,1,51,13,2,1,no-go,ngw,0,1,,1,0.0218,0.977294,0.000278,-0.06997,0.977154
0ubclurpshlgyru3cwo3stun,3,1,54,14,2,1,no-go,ngw,0,1,,1,0.0098,0.989185,9e-05,-0.075955,0.98914
0ubclurpshlgyru3cwo3stun,3,1,58,15,2,1,no-go,ngw,0,1,,1,0.0078,0.99429,3.2e-05,-0.061638,0.994274
0ubclurpshlgyru3cwo3stun,3,1,64,16,2,1,no-go,ngw,0,1,,0,0.003,0.996712,1.3e-05,-0.028129,0.996706
0ubclurpshlgyru3cwo3stun,3,1,65,17,2,1,no-go,ngw,0,1,,1,0.0178,0.982832,0.000162,0.034695,0.98275
0ubclurpshlgyru3cwo3stun,3,1,70,18,2,1,no-go,ngw,0,1,,1,0.0104,0.991752,5e-05,-0.022362,0.991727
0ubclurpshlgyru3cwo3stun,3,1,74,19,2,1,no-go,ngw,0,1,,1,0.0044,0.995555,1.8e-05,-0.013826,0.995546
0ubclurpshlgyru3cwo3stun,3,1,80,20,2,1,no-go,ngw,0,1,,1,0.003,0.997375,8e-06,0.045963,0.997371
0ubclurpshlgyru3cwo3stun,3,1,82,21,2,1,no-go,ngw,0,1,,1,0.0016,0.998327,4e-06,0.058413,0.998326
0ubclurpshlgyru3cwo3stun,3,1,86,22,2,1,no-go,ngw,0,1,,1,0.0008,0.998864,2e-06,0.109438,0.998863
0ubclurpshlgyru3cwo3stun,3,1,92,23,2,1,no-go,ngw,0,1,,0,0.001,0.999184,1e-06,0.17509,0.999184
0ubclurpshlgyru3cwo3stun,3,1,94,24,2,1,no-go,ngw,0,1,,1,0.0054,0.994521,3.1e-05,0.168714,0.994506
0ubclurpshlgyru3cwo3stun,3,1,98,25,2,1,no-go,ngw,0,1,,1,0.003,0.996983,1e-05,0.231146,0.996977
0ubclurpshlgyru3cwo3stun,3,1,103,26,2,1,no-go,ngw,0,1,,1,0.0012,0.998156,4e-06,0.218493,0.998154
0ubclurpshlgyru3cwo3stun,3,1,106,27,2,1,no-go,ngw,0,1,,1,0.0006,0.998779,2e-06,0.230451,0.998778
0ubclurpshlgyru3cwo3stun,3,1,111,28,2,1,no-go,ngw,0,1,,1,0.0004,0.999138,1e-06,0.257955,0.999137
0ubclurpshlgyru3cwo3stun,3,1,114,29,2,1,no-go,ngw,0,1,,0,0.0006,0.999358,1e-06,0.264154,0.999358
0ubclurpshlgyru3cwo3stun,3,1,117,30,2,1,no-go,ngw,0,1,,1,0.005,0.995294,2.9e-05,0.18366,0.995279
0ubclurpshlgyru3cwo3stun,3,1,4,1,3,0,go,gal,1,1,0.839,1,0.67,0.683001,0.006258,0.000198,0.67985
